fab,factory,date,line,wisdom_batch_id
Fab1,F62,2021/8/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/12/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2021/1/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/12/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/8/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/8/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/9/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/6/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/7/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/5/22,1.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/9/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/8/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/7/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/5/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/3/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/12/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/6/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/3/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/8/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/11/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/2/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/4/3,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2022/2/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/12/6,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/5/16,0,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/12/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/12/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/12/18,2.7,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/4/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2019/2/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/9/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/2/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/11/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/2/6,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/4/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/10/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/6/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/3/25,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/12/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/1/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/4/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/9/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/4/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/10/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/5/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/5/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/4/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/1/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/10/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/8/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/7/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/9/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/4/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/1/23,5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/9/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2021/11/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/7/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/1/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/6/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/9/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/12/20,0,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/10/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/6/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/12/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/5/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/1/18,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/6/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/3/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2020/6/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/6/27,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/12/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/3/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2021/6/26,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/7/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/2/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/1/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2021/3/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/9/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2022/1/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/2/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/9/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/8/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/8/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/12/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/8/10,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/4/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/9/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/5/18,1.3,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2022/1/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/4/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/12/24,1.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/6/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/10/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2019/5/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/10/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/4/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/3/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/9/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/9/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/10/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/6/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2022/1/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/2/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/7/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/3/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2022/2/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/7/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/2/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2021/2/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/1/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/2/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/9/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/5/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/4/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/5/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/12/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/5/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/3/4,0.25,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/7/25,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/5/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/6/14,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/9/4,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/5/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/8/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/4/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/2/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/4/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/3/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/4/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/5/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/11/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/8/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/6/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/8/4,7,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/10/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/8/10,5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/7/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/10/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/5/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/6/18,3,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/9/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/8/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2019/6/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/11/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/3/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/7/8,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/9/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/11/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/3/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/5/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/7/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/11/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/3/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/12/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/5/26,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/6/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/3/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/6/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/8/16,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/5/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/3/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/8/15,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/10/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2021/6/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/2/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2021/5/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2020/7/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/6/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/12/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/5/7,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/7/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/8/31,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/1/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/7/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2019/7/15,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/6/27,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2021/10/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2020/4/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/3/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/5/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/1/9,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/12/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/8/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/6/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/1/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2021/3/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2021/8/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/11/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2021/2/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/1/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/6/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2019/4/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/11/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/12/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/1/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/7/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/9/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/7/24,2,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/7/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/12/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/12/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/4/26,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2019/1/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/10/27,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/1/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/2/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/11/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/2/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/7/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2022/1/15,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/2/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2020/6/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/3/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/10/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2019/10/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2019/1/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/2/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/8/23,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/9/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2021/9/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2020/10/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/4/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/3/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2020/10/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2019/6/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/8/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/1/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2019/1/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/12/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2021/1/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2021/3/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/12/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/10/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/9/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/9/9,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/5/20,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2019/4/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/12/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2022/1/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/1/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2019/1/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/2/23,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2021/9/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2020/9/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/5/2,0,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2019/2/24,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/5/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2021/1/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/6/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/8/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/10/17,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/2/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,�M�M,2019/5/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/1/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/3/19,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/2/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/4/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2020/4/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2020/9/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/4/11,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2020/7/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2019/12/5,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2019/7/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/7/27,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/1/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/10/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA8,2021/2/15,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/9/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/6/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/7/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2019/10/2,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2021/12/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2022/1/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/10/5,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2020/8/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2019/2/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/1/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/10/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2019/3/5,0.25,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/9/4,2.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/5/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2019/7/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA7,2020/2/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2019/2/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F54,2021/9/10,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/10/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/6/17,0.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/5/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/1/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2021/8/12,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/10/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2021/1/18,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2021/8/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F60,2020/5/11,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2022/1/15,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2019/3/31,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F50,2019/7/16,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2021/2/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/1/7,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2019/6/27,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F57,2020/3/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2020/1/22,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,LA8,2021/2/1,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2021/3/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F50,2020/9/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/1/8,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2020/5/3,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F60,2021/5/28,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F52,2020/11/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F54-3,2021/11/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F56,2019/6/15,1,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F62,2020/2/3,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/9/25,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F52,2020/7/21,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F57,2020/9/17,4,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F64,2020/4/30,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,LA7,2019/3/19,3.5,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F58,2021/4/29,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab3,F66,2021/5/13,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab2,F62,2020/3/6,,20220421105654_82141b3b9409484ba9ea5469c0339084
Fab1,F54,2020/8/4,,20220421105654_82141b3b9409484ba9ea5469c0339084
